id,standard_id,scale_type,level,descriptor_ko,cut_score,source_id
30795,[22-4영02-01],achievement_level,C,"매우 쉽고 간단한 단어, 어구, 문장을 반복하여 듣고 강세, 리듬, 억양에 맞게 부분적으로 따라 말할 수 있다.",,ncic_2022_eng_level_761_1
30796,[22-4영02-02],achievement_level,A,알파벳 대소 문자를 구별하여 정확하게 쓸 수 있다.,,ncic_2022_eng_level_761_1
30797,[22-4영02-02],achievement_level,B,알파벳 대소 문자를 구별하여 대체로 쓸 수 있다.,,ncic_2022_eng_level_761_1
30798,[22-4영02-02],achievement_level,C,알파벳 대소 문자를 구별하여 부분적으로 쓸 수 있다.,,ncic_2022_eng_level_761_1
30799,[22-4영02-03],achievement_level,A,소리와 철자의 관계를 바탕으로 쉽고 간단한 단어를 정확하게 쓸 수 있다.,,ncic_2022_eng_level_761_1
30800,[22-4영02-03],achievement_level,B,소리와 철자의 관계를 바탕으로 쉽고 간단한 단어를 대체로 쓸 수 있다.,,ncic_2022_eng_level_761_1
30801,[22-4영02-03],achievement_level,C,소리와 철자의 관계를 바탕으로 매우 쉽고 간단한 단어를 부분적으로 쓸 수 있다.,,ncic_2022_eng_level_761_1
30805,[22-4영02-05],achievement_level,A,"자신, 주변 사람이나 사물을 소개 또는 묘사하는 말을 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 말하거나 제시된 문장을 정확하게 보고 쓸 수 있다.",,ncic_2022_eng_level_761_1
30806,[22-4영02-05],achievement_level,B,"자신, 주변 사람이나 사물을 소개 또는 묘사하는 말을 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 제시된 문장을 대체로 보고 쓸 수 있다.",,ncic_2022_eng_level_761_1
30807,[22-4영02-05],achievement_level,C,"자신, 주변 사람이나 사물을 소개 또는 묘사하는 말을 주어진 도움 자료를 참고하여 매우 쉽고 간단한 문장으로 부분적으로 말하거나 제시된 문장을 부분적으로 보고 쓸 수 있다.",,ncic_2022_eng_level_761_1
30808,[22-4영02-06],achievement_level,A,행동을 지시하는 말을 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 말하거나 제시된 문장을 정확하게 보고 쓸 수 있다.,,ncic_2022_eng_level_761_1
30809,[22-4영02-06],achievement_level,B,행동을 지시하는 말을 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 제시된 문장을 대체로 보고 쓸 수 있다.,,ncic_2022_eng_level_761_1
30810,[22-4영02-06],achievement_level,C,주어진 도움 자료를 사용하여 행동을 지시하는 말을 매우 쉽고 간단한 문장으로 부분적으로 말하거나 제시된 문장을 부분적으로 보고 쓸 수 있다.,,ncic_2022_eng_level_761_1
30811,[22-4영02-07],achievement_level,A,자신의 감정을 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 말하거나 제시된 문장을 정확하게 보고 쓸 수 있다.,,ncic_2022_eng_level_761_1
30812,[22-4영02-07],achievement_level,B,자신의 감정을 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 제시된 문장을 대체로 보고 쓸 수 있다.,,ncic_2022_eng_level_761_1
30813,[22-4영02-07],achievement_level,C,주어진 도움 자료를 사용하여 자신의 감정을 매우 쉽고 간단한 문장으로 부분적으로 말하거나 제시된 문장을 부분적으로 보고 쓸 수 있다.,,ncic_2022_eng_level_761_1
30814,[22-4영02-08],achievement_level,A,자기 주변 주제에 관한 담화의 주요 정보를 적절한 단어와 언어 형식에 맞게 묻거나 답할 수 있다.,,ncic_2022_eng_level_761_1
30815,[22-4영02-08],achievement_level,B,자기 주변 주제에 관한 담화의 주요 정보를 적절한 단어를 사용하여 대체로 묻거나 답할 수 있다.,,ncic_2022_eng_level_761_1
30816,[22-4영02-08],achievement_level,C,자기 주변 주제에 관한 담화의 주요 정보를 주어진 단어를 참고하여 부분적으로 묻거나 답할 수 있다.,,ncic_2022_eng_level_761_1
30817,[22-4영02-09],achievement_level,A,적절한 매체나 전략을 다양하게 활용하여 창의적으로 의미를 표현할 수 있다.,,ncic_2022_eng_level_761_1
30818,[22-4영02-09],achievement_level,B,적절한 매체나 전략을 일부 활용하여 창의적으로 의미를 표현할 수 있다.,,ncic_2022_eng_level_761_1
30819,[22-4영02-09],achievement_level,C,예시를 참고하여 적절한 매체나 전략을 일부 활용하여 창의적으로 의미를 표현할 수 있다.,,ncic_2022_eng_level_761_1
30823,[22-4영02-04],achievement_level,A,"실물, 그림, 동작 등을 보고 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 말하거나 단어나 어구를 정확하게 쓸 수 있다.",,ncic_2022_eng_level_761_1
30824,[22-4영02-04],achievement_level,B,"실물, 그림, 동작 등을 보고 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 단어나 어구를 대체로 쓸 수 있다.",,ncic_2022_eng_level_761_1
30825,[22-4영02-04],achievement_level,C,"실물, 그림, 동작 등을 보고 주어진 단어를 사용하여 매우 쉽고 간단한 문장으로 부분적으로 말하거나 주어진 철자를 사용하여 단어나 어구를 쓸 수 있다.",,ncic_2022_eng_level_761_1
30826,[22-4영02-10],achievement_level,A,의사소통 활동에 깊은 흥미와 자신감을 가지고 상대방을 배려하고 차례를 지키며 대화에 적극적으로 참여한다.,,ncic_2022_eng_level_761_1
30827,[22-4영02-10],achievement_level,B,의사소통 활동에 대체로 흥미와 자신감을 가지고 상대방을 배려하고 차례를 지키며 대화에 참여하는 태도를 보인다.,,ncic_2022_eng_level_761_1
30828,[22-4영02-10],achievement_level,C,의사소통 활동에 일부 흥미와 자신감을 가지고 상대방을 배려하고 차례를 지키며 참여하려고 노력한다. 평가 과제 물건을 가지고 있는지 묻고 이에 답하는 말하기 물건을 건네며 하는 말하기 학용품을 나타내는 단어 쓰기,,ncic_2022_eng_level_761_1
31666,[22-6영01-01],achievement_level,A,"간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 듣고 정확하게 식별할 수 있다.",,ncic_2022_eng_level_761_2
31667,[22-6영01-01],achievement_level,B,"간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 듣고 대체로 식별할 수 있다.",,ncic_2022_eng_level_761_2
31668,[22-6영01-01],achievement_level,C,"간단하고 짧은 단어, 어구, 문장을 반복하여 듣고 강세, 리듬, 억양을 부분적으로 식별할 수 있다.",,ncic_2022_eng_level_761_2
31669,[22-6영01-02],achievement_level,A,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 정확하게 소리 내어 읽을 수 있다.",,ncic_2022_eng_level_761_2
31670,[22-6영01-02],achievement_level,B,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 대체로 소리 내어 읽을 수 있다.",,ncic_2022_eng_level_761_2
31671,[22-6영01-02],achievement_level,C,"간단하고 짧은 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 부분적으로 소리 내어 읽을 수 있다.",,ncic_2022_eng_level_761_2
31672,[22-6영01-03],achievement_level,A,"간단한 단어, 어구, 문장을 듣거나 읽고 의미를 정확하게 이해할 수 있다.",,ncic_2022_eng_level_761_2
31673,[22-6영01-03],achievement_level,B,"간단한 단어, 어구, 문장을 듣거나 읽고 의미를 대체로 이해할 수 있다.",,ncic_2022_eng_level_761_2
31674,[22-6영01-03],achievement_level,C,"간단하고 짧은 단어, 어구, 문장을 반복하여 듣거나 읽고, 주어진 도움 자료를 참고하여 듣거나 읽으며 의미를 부분적으로 이해할 수 있다.",,ncic_2022_eng_level_761_2
31675,[22-6영01-04],achievement_level,A,일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽고 세부 정보를 정확하게 파악할 수 있다.,,ncic_2022_eng_level_761_2
31676,[22-6영01-04],achievement_level,B,일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽고 세부 정보를 대체로 파악할 수 있다.,,ncic_2022_eng_level_761_2
31677,[22-6영01-04],achievement_level,C,"일상생활 주제에 관한 간단한 담화나 글을 반복하여 듣거나 읽고, 주어진 도움 자료를 참고하여 듣거나 읽으며 세부 정보를 부분적으로 파악할 수 있다.",,ncic_2022_eng_level_761_2
31678,[22-6영01-05],achievement_level,A,일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽고 중심 내용을 정확하게 파악할 수 있다.,,ncic_2022_eng_level_761_2
31679,[22-6영01-05],achievement_level,B,일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽고 중심 내용을 대체로 파악할 수 있다.,,ncic_2022_eng_level_761_2
31680,[22-6영01-05],achievement_level,C,"일상생활 주제에 관한 간단한 담화나 글을 반복하여 듣거나 읽고, 주어진 도움 자료를 참고하여 중심 내용을 부분적으로 파악할 수 있다.",,ncic_2022_eng_level_761_2
31681,[22-6영01-06],achievement_level,A,일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽고 일이나 사건의 순서를 정확하게 파악할 수 있다.,,ncic_2022_eng_level_761_2
31682,[22-6영01-06],achievement_level,B,일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽고 일이나 사건의 순서를 대체로 파악할 수 있다.,,ncic_2022_eng_level_761_2
31683,[22-6영01-06],achievement_level,C,"일상생활 주제에 관한 간단한 담화나 글을 반복하여 듣거나 읽고, 주어진 도움 자료를 참고하여 일이나 사건의 순서를 부분적으로 파악할 수 있다.",,ncic_2022_eng_level_761_2
31684,[22-6영01-07],achievement_level,A,적절한 전략을 다양하게 활용하여 일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽을 수 있다.,,ncic_2022_eng_level_761_2
31685,[22-6영01-07],achievement_level,B,적절한 전략을 일부 활용하여 일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽을 수 있다.,,ncic_2022_eng_level_761_2
31686,[22-6영01-07],achievement_level,C,예시를 참고하고 적절한 전략을 일부 활용하여 일상생활 주제에 관한 간단한 담화나 글을 듣거나 읽을 수 있다.,,ncic_2022_eng_level_761_2
31687,[22-6영01-08],achievement_level,A,다양한 매체로 표현된 일상생활 주제에 관한 간단한 담화나 글을 흥미를 가지고 스스로 찾아 듣거나 읽는다.,,ncic_2022_eng_level_761_2
31688,[22-6영01-08],achievement_level,B,다양한 매체로 표현된 일상생활 주제에 관한 간단한 담화나 글을 흥미를 가지고 듣거나 읽는다.,,ncic_2022_eng_level_761_2
31689,[22-6영01-08],achievement_level,C,다양한 매체로 표현된 일상생활 주제에 관한 간단한 담화나 글에 흥미를 가지려고 노력하며 듣거나 읽는다.,,ncic_2022_eng_level_761_2
31690,[22-6영01-09],achievement_level,A,"시, 노래, 이야기를 스스로 찾아 듣거나 읽으면서 화자나 필자의 기쁨, 슬픔 등의 감정을 느끼고 적극적으로 공감하는 태도를 보인다.",,ncic_2022_eng_level_761_2
31691,[22-6영01-09],achievement_level,B,"시, 노래, 이야기를 듣거나 읽으면서 화자나 필자의 기쁨, 슬픔 등의 감정을 느끼고 공감하는 태도를 보인다.",,ncic_2022_eng_level_761_2
31692,[22-6영01-09],achievement_level,C,"시, 노래, 이야기를 듣거나 읽으면서 화자나 필자의 기쁨, 슬픔 등의 감정을 느끼고 공감하는 태도를 가지려고 노력한다.",,ncic_2022_eng_level_761_2
31693,[22-6영01-10],achievement_level,A,일상생활 주제나 문화에 관한 간단한 담화나 글을 듣거나 읽을 때 다양한 생각이나 의견을 포용하는 적극적인 태도를 보인다.,,ncic_2022_eng_level_761_2
31694,[22-6영01-10],achievement_level,B,일상생활 주제나 문화에 관한 간단한 담화나 글을 듣거나 읽을 때 다양한 생각이나 의견을 포용하는 태도를 보인다.,,ncic_2022_eng_level_761_2
31695,[22-6영01-10],achievement_level,C,일상생활 주제나 문화에 관한 간단한 담화나 글을 듣거나 읽으면서 다양한 사람의 생각이나 의견을 포용하는 태도를 가지려고 노력한다. (2) 표현 영역 성취기준,,ncic_2022_eng_level_761_2
31696,[22-6영02-01],achievement_level,A,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 정확하게 말할 수 있다.",,ncic_2022_eng_level_761_2
31697,[22-6영02-01],achievement_level,B,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 대체로 말할 수 있다.",,ncic_2022_eng_level_761_2
31698,[22-6영02-01],achievement_level,C,"간단하고 짧은 단어, 어구, 문장을 시범을 참고하거나 반복 연습을 통해 강세, 리듬, 억양에 맞게 부분적으로 말할 수 있다.",,ncic_2022_eng_level_761_2
31699,[22-6영02-02],achievement_level,A,"실물, 그림, 동작 등을 보고 간단한 단어를 정확하게 말하거나 쓸 수 있으며, 적절한 단어와 언어 형식을 사용하여 간단한 어구나 문장으로 정확하게 말하거나 쓸 수 있다.",,ncic_2022_eng_level_761_2
31700,[22-6영02-02],achievement_level,B,"실물, 그림, 동작 등을 보고 간단한 단어를 대체로 말하거나 쓸 수 있으며, 적절한 단어를 사용하여 간단한 어구나 문장으로 대체로 말하거나 쓸 수 있다.",,ncic_2022_eng_level_761_2
31701,[22-6영02-02],achievement_level,C,"실물, 그림, 동작 등을 보고 간단한 단어를 일부 말하거나 쓸 수 있으며, 주어진 단어를 참고하여 간단하고 짧은 어구나 문장으로 부분적으로 말하거나 쓸 수 있다.",,ncic_2022_eng_level_761_2
31702,[22-6영02-03],achievement_level,A,알파벳 대소 문자와 문장 부호를 단어와 문장의 유형에 맞게 문장에서 정확하고 바르게 사용할 수 있다.,,ncic_2022_eng_level_761_2
31703,[22-6영02-03],achievement_level,B,알파벳 대소 문자와 문장 부호를 문장의 유형에 맞게 문장에서 대체로 바르게 사용할 수 있다.,,ncic_2022_eng_level_761_2
31704,[22-6영02-03],achievement_level,C,알파벳 대소 문자와 문장 부호를 예시 문장을 참고하여 문장에서 부분적으로 바르게 사용할 수 있다.,,ncic_2022_eng_level_761_2
31705,[22-6영02-04],achievement_level,A,주변 사람이나 사물의 이름과 주요 특징을 적절한 단어와 언어 형식을 사용하여 간단한 문장으로 정확하게 소개하거나 묘사할 수 있다.,,ncic_2022_eng_level_761_2
31706,[22-6영02-04],achievement_level,B,주변 사람이나 사물의 이름과 주요 특징을 적절한 단어를 사용하여 간단한 문장으로 대체로 소개하거나 묘사할 수 있다.,,ncic_2022_eng_level_761_2
